rank	token	lemma_guess	count	cum_count	cum_pct_missing	cum_pct_corpus	category	english_gloss
5949	sorprendermi	sorprendermi	859	30934930	94.6673	5.4995	tokeniser_fixable	
5950	Auschwitz	auschwitz	858	30935788	94.6700	5.4996	residual	
5951	Gao	gao	858	30936646	94.6726	5.4998	residual	
5952	MalusDB	malusdb	858	30937504	94.6752	5.4999	residual	
5953	ManuLiga	manuliga	858	30938362	94.6778	5.5001	residual	
5954	Niagara	niagara	858	30939220	94.6805	5.5002	foreign_word	
5955	Queenie	queenie	858	30940078	94.6831	5.5004	proper_noun	
5956	Syracuse	syracuse	858	30940936	94.6857	5.5005	residual	Syracuse
5957	Thanos	thanos	858	30941794	94.6883	5.5007	residual	
5958	Wen	wen	858	30942652	94.6910	5.5008	foreign_word	
5959	ebola	ebola	858	30943510	94.6936	5.5010	residual	Ebola
5960	mollami	mollami	858	30944368	94.6962	5.5012	tokeniser_fixable	
5961	Brando	brando	857	30945225	94.6988	5.5013	residual	greatsword, sword, branle
5962	Gross	gross	857	30946082	94.7015	5.5015	foreign_word	
5963	Raffaele	raffaele	857	30946939	94.7041	5.5016	residual	a male given name from Hebrew, equivalent to English Raphael, Raphael, the Archangel, a surname originating as a patronymic
5964	carmelo	carmelo	857	30947796	94.7067	5.5018	tokeniser_fixable	a male given name of biblical origin, the masculine form of Carmela
5965	comportarvi	comportarvi	857	30948653	94.7093	5.5019	tokeniser_fixable	
5966	daria	daria	857	30949510	94.7120	5.5021	proper_noun	a female given name from Old Persian
5967	khal	khal	857	30950367	94.7146	5.5022	residual	
5968	naniti	naniti	857	30951224	94.7172	5.5024	residual	
5969	pochissime	pochissime	857	30952081	94.7198	5.5025	residual	
5970	raggiungerli	raggiungerli	857	30952938	94.7224	5.5027	tokeniser_fixable	
5971	Rhode	rhode	856	30953794	94.7251	5.5028	residual	
5972	Silicon	silicon	856	30954650	94.7277	5.5030	foreign_word	
5973	Voight	voight	856	30955506	94.7303	5.5031	residual	
5974	buon'	buon'	856	30956362	94.7329	5.5033	residual	
5975	mom	mom	856	30957218	94.7355	5.5034	residual	
5976	penicillina	penicillina	856	30958074	94.7382	5.5036	residual	penicillin
5977	profiler	profiler	856	30958930	94.7408	5.5037	foreign_word	
5978	supersimo	supersimo	856	30959786	94.7434	5.5039	residual	
5979	Chadwick	chadwick	855	30960641	94.7460	5.5040	proper_noun	
5980	Lexa	lexa	855	30961496	94.7486	5.5042	residual	
5981	accontentarti	accontentarti	855	30962351	94.7513	5.5044	tokeniser_fixable	
5982	rintracciarli	rintracciarli	855	30963206	94.7539	5.5045	tokeniser_fixable	
5983	Debug	debug	854	30964060	94.7565	5.5047	residual	
5984	England	england	854	30964914	94.7591	5.5048	residual	
5985	Gerhardt	gerhardt	854	30965768	94.7617	5.5050	proper_noun	
5986	fottetevi	fottetevi	854	30966622	94.7643	5.5051	residual	
5987	pod	pod	854	30967476	94.7669	5.5053	foreign_word	
5988	proporti	proporti	854	30968330	94.7696	5.5054	tokeniser_fixable	
5989	succedermi	succedermi	854	30969184	94.7722	5.5056	tokeniser_fixable	
5990	svitata	svitato	854	30970038	94.7748	5.5057	residual	unhinged, batty
5991	McNamara	mcnamara	853	30970891	94.7774	5.5059	residual	
5992	Taiwan	taiwan	853	30971744	94.7800	5.5060	residual	Taiwan
5993	aspettarselo	aspettarselo	853	30972597	94.7826	5.5062	tokeniser_fixable	
5994	sapientone	sapientone	853	30973450	94.7852	5.5063	residual	know-it-all, smart aleck, clever dick
5995	Scranton	scranton	852	30974302	94.7878	5.5065	residual	
5996	Volker	volker	852	30975154	94.7904	5.5066	residual	
5997	arrampicarsi	arrampicarsi	852	30976006	94.7930	5.5068	tokeniser_fixable	to climb, to scramble, to shin
5998	comprarci	comprarci	852	30976858	94.7956	5.5069	tokeniser_fixable	
5999	fioraio	fioraio	852	30977710	94.7983	5.5071	residual	florist, flower seller
6000	milk	milk	852	30978562	94.8009	5.5072	foreign_word	
6001	solidarieta	solidarieta	852	30979414	94.8035	5.5074	tokeniser_fixable	
6002	Garner	garner	851	30980265	94.8061	5.5075	foreign_word	
6003	Milhouse	milhouse	851	30981116	94.8087	5.5077	residual	
6004	Rockwell	rockwell	851	30981967	94.8113	5.5078	proper_noun	
6005	abbracciarmi	abbracciarmi	851	30982818	94.8139	5.5080	tokeniser_fixable	
6006	caffellatte	caffellatte	851	30983669	94.8165	5.5081	residual	coffee and hot milk, served separately in two pots as a breakfast drink, or together in a glass when served at a bar etc
6007	dài	dài	851	30984520	94.8191	5.5083	residual	
6008	evitarmi	evitarmi	851	30985371	94.8217	5.5084	tokeniser_fixable	
6009	hyuk	hyuk	851	30986222	94.8243	5.5086	residual	
6010	leggermi	leggermi	851	30987073	94.8269	5.5087	tokeniser_fixable	
6011	mortis	mortis	851	30987924	94.8295	5.5089	residual	
6012	salutarci	salutarci	851	30988775	94.8321	5.5090	tokeniser_fixable	
6013	sentitevi	sentitevi	851	30989626	94.8347	5.5092	residual	
6014	shalom	shalom	851	30990477	94.8373	5.5094	proper_noun	
6015	sorellona	sorellona	851	30991328	94.8399	5.5095	residual	
6016	Babilonia	babilonia	850	30992178	94.8425	5.5097	residual	Babylon, Babylonia, synonym of babele
6017	Rach	rach	850	30993028	94.8451	5.5098	foreign_word	
6018	Westchester	westchester	850	30993878	94.8477	5.5100	residual	
6019	cercarvi	cercarvi	850	30994728	94.8503	5.5101	tokeniser_fixable	
6020	controllarle	controllarle	850	30995578	94.8529	5.5103	tokeniser_fixable	
6021	millimetro	millimetrare	850	30996428	94.8555	5.5104	residual	to divide, or mark out in millimetres
6022	prestissimo	prestissimo	850	30997278	94.8581	5.5106	foreign_word	
6023	puzzola	puzzola	850	30998128	94.8607	5.5107	residual	skunk, fitchew, polecat
6024	ricattarmi	ricattarmi	850	30998978	94.8633	5.5109	tokeniser_fixable	
6025	Coney	coney	849	30999827	94.8659	5.5110	residual	
6026	Janis	janis	849	31000676	94.8685	5.5112	proper_noun	
6027	MacMillan	macmillan	849	31001525	94.8711	5.5113	residual	
6028	Malick	malick	849	31002374	94.8737	5.5115	residual	
6029	Richter	richter	849	31003223	94.8763	5.5116	residual	
6030	bacetto	bacetto	849	31004072	94.8789	5.5118	residual	kiss
6031	coffee	coffee	849	31004921	94.8815	5.5119	foreign_word	
6032	leggerli	leggerli	849	31005770	94.8841	5.5121	tokeniser_fixable	
6033	Augustine	augustine	848	31006618	94.8867	5.5122	proper_noun	
6034	Eagles	eagles	848	31007466	94.8893	5.5124	residual	
6035	Kiev	kiev	848	31008314	94.8919	5.5125	proper_noun	Kiev
6036	Saropula	saropula	848	31009162	94.8945	5.5127	residual	
6037	amera	amera	848	31010010	94.8971	5.5128	residual	
6038	Botwin	botwin	847	31010857	94.8997	5.5130	residual	
6039	Dembe	dembe	847	31011704	94.9023	5.5131	residual	
6040	Kenji	kenji	847	31012551	94.9049	5.5133	residual	
6041	McKenzie	mckenzie	847	31013398	94.9075	5.5134	residual	
6042	Muhammad	muhammad	847	31014245	94.9101	5.5136	proper_noun	
6043	Noh	noh	847	31015092	94.9127	5.5137	residual	
6044	Stones	stones	847	31015939	94.9152	5.5139	residual	
6045	Thom	thom	847	31016786	94.9178	5.5140	proper_noun	
6046	inventero	inventero	847	31017633	94.9204	5.5142	residual	
6047	piccolissima	piccolissima	847	31018480	94.9230	5.5143	residual	
6048	quarantotto	quarantotto	847	31019327	94.9256	5.5145	residual	forty-eight
6049	Maometto	maometto	846	31020173	94.9282	5.5146	residual	Mahoma
6050	Tinder	tinder	846	31021019	94.9308	5.5148	foreign_word	
6051	buonissimi	buonissimi	846	31021865	94.9334	5.5149	residual	
6052	darling	darling	846	31022711	94.9360	5.5151	foreign_word	
6053	feromoni	feromone	846	31023557	94.9386	5.5152	residual	pheromone
6054	localizzarlo	localizzarlo	846	31024403	94.9411	5.5154	tokeniser_fixable	
6055	ventotto	ventotto	846	31025249	94.9437	5.5155	residual	twenty-eight
6056	Sae	sae	845	31026094	94.9463	5.5157	residual	
6057	facciamoli	facciamoli	845	31026939	94.9489	5.5158	residual	
6058	grill	grill	845	31027784	94.9515	5.5160	foreign_word	
6059	sbirciatina	sbirciatina	845	31028629	94.9541	5.5161	residual	glance
6060	spararci	spararci	845	31029474	94.9567	5.5163	tokeniser_fixable	
6061	Bernstein	bernstein	844	31030318	94.9592	5.5164	residual	
6062	Fallon	fallon	844	31031162	94.9618	5.5166	proper_noun	
6063	Germaine	germaine	844	31032006	94.9644	5.5167	proper_noun	
6064	Pulitzer	pulitzer	844	31032850	94.9670	5.5169	residual	
6065	tirarli	tirarli	844	31033694	94.9696	5.5170	tokeniser_fixable	
6066	Donaldson	donaldson	843	31034537	94.9722	5.5172	residual	
6067	Soto	soto	843	31035380	94.9747	5.5173	residual	
6068	Toyota	toyota	843	31036223	94.9773	5.5175	residual	
6069	ammoniaca	ammoniaca	843	31037066	94.9799	5.5176	residual	ammonia
6070	porcile	porcile	843	31037909	94.9825	5.5178	residual	pigsty
6071	Hwang	hwang	842	31038751	94.9851	5.5179	residual	
6072	Oskar	oskar	842	31039593	94.9876	5.5181	foreign_word	
6073	molestatore	molestatore	842	31040435	94.9902	5.5182	residual	molester
6074	sventola	sventola	842	31041277	94.9928	5.5184	residual	bellows, slap, strong, fast shot
6075	Stinson	stinson	841	31042118	94.9954	5.5185	residual	
6076	SubsCloud	subscloud	841	31042959	94.9979	5.5187	residual	
6077	poichè	poichè	841	31043800	95.0005	5.5188	residual	
6078	rimuoverlo	rimuoverlo	841	31044641	95.0031	5.5190	tokeniser_fixable	
6079	sabbatico	sabbatico	841	31045482	95.0057	5.5191	residual	sabbatical
6080	salvia	salvia	841	31046323	95.0082	5.5193	foreign_word	sage
6081	Hanukkah	hanukkah	840	31047163	95.0108	5.5194	foreign_word	
6082	Ludwig	ludwig	840	31048003	95.0134	5.5196	proper_noun	
6083	Minds	minds	840	31048843	95.0159	5.5197	residual	
6084	avercelo	avercelo	840	31049683	95.0185	5.5199	tokeniser_fixable	
6085	everything	everything	840	31050523	95.0211	5.5200	foreign_word	
6086	passatemi	passatemi	840	31051363	95.0237	5.5202	residual	
6087	riceverla	riceverla	840	31052203	95.0262	5.5203	tokeniser_fixable	
6088	Kincaid	kincaid	839	31053042	95.0288	5.5205	proper_noun	
6089	Margaery	margaery	839	31053881	95.0314	5.5206	residual	
6090	attieniti	attieniti	839	31054720	95.0339	5.5208	residual	
6091	chiamaci	chiamaci	839	31055559	95.0365	5.5209	tokeniser_fixable	
6092	cupa	cupa	839	31056398	95.0391	5.5211	residual	
6093	diabolica	diabolica	839	31057237	95.0416	5.5212	residual	
6094	kimi	kimi	839	31058076	95.0442	5.5214	residual	
6095	notarlo	notarlo	839	31058915	95.0468	5.5215	tokeniser_fixable	
6096	shake	shake	839	31059754	95.0493	5.5217	foreign_word	shake
6097	spaventarci	spaventarci	839	31060593	95.0519	5.5218	tokeniser_fixable	
6098	Belly	belly	838	31061431	95.0545	5.5220	foreign_word	
6099	Colton	colton	838	31062269	95.0570	5.5221	residual	
6100	Davy	davy	838	31063107	95.0596	5.5223	proper_noun	
6101	Ghul	ghul	838	31063945	95.0622	5.5224	residual	
6102	Gore	gore	838	31064783	95.0647	5.5226	foreign_word	Gore
6103	accompagnarlo	accompagnarlo	838	31065621	95.0673	5.5227	tokeniser_fixable	
6104	croissant	croissant	838	31066459	95.0698	5.5229	residual	croissant
6105	guacamole	guacamole	838	31067297	95.0724	5.5230	residual	
6106	scimpanze	scimpanze	838	31068135	95.0750	5.5232	residual	
6107	segnalatore	segnalatore	838	31068973	95.0775	5.5233	residual	signal; signalling
6108	spettegolare	spettegolare	838	31069811	95.0801	5.5235	residual	to gossip, to percolate
6109	volerne	volerne	838	31070649	95.0827	5.5236	tokeniser_fixable	Used other than figuratively or idiomatically: compound of the infinitive volere with ne, to hold a grudge, bear a grudge
6110	Lagertha	lagertha	837	31071486	95.0852	5.5238	residual	
6111	Mathias	mathias	837	31072323	95.0878	5.5239	proper_noun	
6112	Whistler	whistler	837	31073160	95.0904	5.5241	foreign_word	
6113	marmocchio	marmocchio	837	31073997	95.0929	5.5242	residual	kid, sprog, brat
6114	Gardens	gardens	836	31074833	95.0955	5.5243	residual	
6115	Tyra	tyra	836	31075669	95.0980	5.5245	residual	
6116	colpirli	colpirli	836	31076505	95.1006	5.5246	tokeniser_fixable	
6117	dirne	dirne	836	31077341	95.1031	5.5248	tokeniser_fixable	
6118	fin'	fin'	836	31078177	95.1057	5.5249	tokeniser_fixable	
6119	raccontargli	raccontargli	836	31079013	95.1083	5.5251	tokeniser_fixable	
6120	Crow	crow	835	31079848	95.1108	5.5252	foreign_word	
6121	Fong	fong	835	31080683	95.1134	5.5254	residual	
6122	Frida	frida	835	31081518	95.1159	5.5255	residual	
6123	assenzio	assenzio	835	31082353	95.1185	5.5257	residual	wormwood, absinthe
6124	rome	rome	835	31083188	95.1210	5.5258	foreign_word	
6125	scriverla	scriverla	835	31084023	95.1236	5.5260	tokeniser_fixable	
6126	yeswecat	yeswecat	835	31084858	95.1262	5.5261	residual	
6127	Jericho	jericho	834	31085692	95.1287	5.5263	residual	
6128	Nugent	nugent	834	31086526	95.1313	5.5264	residual	
6129	devilmak	devilmak	834	31087360	95.1338	5.5266	residual	
6130	moo	moo	834	31088194	95.1364	5.5267	foreign_word	
6131	Bashir	bashir	833	31089027	95.1389	5.5269	residual	
6132	Bram	bram	833	31089860	95.1415	5.5270	foreign_word	
6133	Gunn	gunn	833	31090693	95.1440	5.5272	residual	
6134	Roz	roz	833	31091526	95.1466	5.5273	proper_noun	
6135	aggiornami	aggiornami	833	31092359	95.1491	5.5275	tokeniser_fixable	
6136	infilarmi	infilarmi	833	31093192	95.1517	5.5276	tokeniser_fixable	
6137	liberarmene	liberarmene	833	31094025	95.1542	5.5278	tokeniser_fixable	
6138	saw	saw	833	31094858	95.1568	5.5279	proper_noun	
6139	silo	silo	833	31095691	95.1593	5.5281	foreign_word	silo
6140	Gon	gon	832	31096523	95.1618	5.5282	foreign_word	
6141	Hodge	hodge	832	31097355	95.1644	5.5284	proper_noun	
6142	appendicite	appendicite	832	31098187	95.1669	5.5285	residual	appendicitis
6143	collant	collant	832	31099019	95.1695	5.5286	residual	tights
6144	nim	nim	832	31099851	95.1720	5.5288	foreign_word	
6145	pee'	pee'	832	31100683	95.1746	5.5289	residual	
6146	ritrovarla	ritrovarla	832	31101515	95.1771	5.5291	tokeniser_fixable	
6147	trasformarla	trasformarla	832	31102347	95.1797	5.5292	tokeniser_fixable	
6148	aggressivita	aggressivita	831	31103178	95.1822	5.5294	tokeniser_fixable	
6149	eurolander	eurolander	831	31104009	95.1848	5.5295	residual	
6150	Sato	sato	830	31104839	95.1873	5.5297	residual	
6151	Seon	seon	830	31105669	95.1898	5.5298	residual	
6152	liberero	liberero	830	31106499	95.1924	5.5300	residual	
6153	lizza	lizza	830	31107329	95.1949	5.5301	residual	lists, a large sled used to transport large blocks of stone from a quarry; the track along which the sleds moved
6154	pito	pito	830	31108159	95.1975	5.5303	residual	the city of Pytho
6155	ryland	ryland	830	31108989	95.2000	5.5304	residual	
6156	Acamar	acamar	829	31109818	95.2025	5.5306	foreign_word	
6157	Hermes	hermes	829	31110647	95.2051	5.5307	foreign_word	
6158	Mads	mads	829	31111476	95.2076	5.5309	residual	
6159	Thorn	thorn	829	31112305	95.2101	5.5310	proper_noun	
6160	ahime	ahime	829	31113134	95.2127	5.5312	residual	
6161	believe	believe	829	31113963	95.2152	5.5313	foreign_word	
6162	riflettici	riflettici	829	31114792	95.2178	5.5315	residual	
6163	woong	woong	829	31115621	95.2203	5.5316	residual	
6164	Arlington	arlington	828	31116449	95.2228	5.5317	residual	
6165	Cannon	cannon	828	31117277	95.2254	5.5319	foreign_word	
6166	Stavros	stavros	828	31118105	95.2279	5.5320	proper_noun	
6167	Svetlana	svetlana	828	31118933	95.2304	5.5322	residual	
6168	Wolowitz	wolowitz	828	31119761	95.2330	5.5323	residual	
6169	ae'	ae'	828	31120589	95.2355	5.5325	residual	
6170	faville	favilla	828	31121417	95.2380	5.5326	residual	spark, glimmer, ember particle
6171	firmero	firmero	828	31122245	95.2406	5.5328	residual	
6172	lasciandomi	lasciandomi	828	31123073	95.2431	5.5329	residual	
6173	tee	tee	828	31123901	95.2456	5.5331	foreign_word	
6174	Aron	aron	827	31124728	95.2482	5.5332	proper_noun	
6175	Hess	hess	827	31125555	95.2507	5.5334	residual	
6176	McLaren	mclaren	827	31126382	95.2532	5.5335	residual	McLaren
6177	Tamsin	tamsin	827	31127209	95.2558	5.5337	residual	
6178	Walton	walton	827	31128036	95.2583	5.5338	proper_noun	
6179	laird	laird	827	31128863	95.2608	5.5340	proper_noun	
6180	millenni	millenne	827	31129690	95.2633	5.5341	residual	millenary, millenarian
6181	Awards	awards	826	31130516	95.2659	5.5342	residual	
6182	Burrell	burrell	826	31131342	95.2684	5.5344	residual	
6183	Diaries	diaries	826	31132168	95.2709	5.5345	residual	
6184	Giants	giants	826	31132994	95.2735	5.5347	residual	
6185	Hightower	hightower	826	31133820	95.2760	5.5348	residual	
6186	Howe	howe	826	31134646	95.2785	5.5350	foreign_word	
6187	Seelie	seelie	826	31135472	95.2810	5.5351	residual	
6188	Stagg	stagg	826	31136298	95.2836	5.5353	residual	
6189	minimarket	minimarket	826	31137124	95.2861	5.5354	residual	minimarket
6190	stuzzicadenti	stuzzicadenti	826	31137950	95.2886	5.5356	residual	toothpick
6191	vole	vole	826	31138776	95.2912	5.5357	foreign_word	
6192	Corps	corps	825	31139601	95.2937	5.5359	foreign_word	
6193	Fujiko	fujiko	825	31140426	95.2962	5.5360	residual	
6194	Jimbo	jimbo	825	31141251	95.2987	5.5362	proper_noun	
6195	Lobos	lobos	825	31142076	95.3013	5.5363	residual	
6196	Parry	parry	825	31142901	95.3038	5.5364	proper_noun	
6197	Williamsburg	williamsburg	825	31143726	95.3063	5.5366	residual	
6198	leggerti	leggerti	825	31144551	95.3088	5.5367	tokeniser_fixable	
6199	Amburgo	amburgo	824	31145375	95.3113	5.5369	residual	Hamburg
6200	Gabriele	gabriele	824	31146199	95.3139	5.5370	proper_noun	Gabriele
6201	Mesa	mesa	824	31147023	95.3164	5.5372	foreign_word	
6202	riagganciare	riagganciare	824	31147847	95.3189	5.5373	residual	to hang up, to couple again, to hook again
6203	Sayda	sayda	823	31148670	95.3214	5.5375	residual	
6204	comodita	comodita	823	31149493	95.3239	5.5376	tokeniser_fixable	
6205	facendogli	facendogli	823	31150316	95.3265	5.5378	residual	
6206	Kingston	kingston	822	31151138	95.3290	5.5379	proper_noun	Kingston
6207	Providence	providence	822	31151960	95.3315	5.5381	foreign_word	
6208	bagnetto	bagnetto	822	31152782	95.3340	5.5382	residual	little bath, any of several sauces made with parsley, tomato etc
6209	dimostrarle	dimostrarle	822	31153604	95.3365	5.5384	tokeniser_fixable	
6210	lucidamente	lucidamente	822	31154426	95.3390	5.5385	residual	lucidly
6211	popolarita	popolarita	822	31155248	95.3416	5.5386	tokeniser_fixable	
6212	trovatemi	trovatemi	822	31156070	95.3441	5.5388	residual	
6213	Meyers	meyers	821	31156891	95.3466	5.5389	residual	
6214	arpia	arpia	821	31157712	95.3491	5.5391	residual	harpy
6215	contattarli	contattarli	821	31158533	95.3516	5.5392	tokeniser_fixable	
6216	dimenticatevi	dimenticatevi	821	31159354	95.3541	5.5394	residual	
6217	guaritrice	guaritrice	821	31160175	95.3566	5.5395	residual	female equivalent of guaritore
6218	lavello	lavello	821	31160996	95.3592	5.5397	residual	a kitchen sink, a sink
6219	neuro	neuro	821	31161817	95.3617	5.5398	residual	neurological clinic, madhouse
6220	sake	sake	821	31162638	95.3642	5.5400	foreign_word	
6221	trattarti	trattarti	821	31163459	95.3667	5.5401	tokeniser_fixable	
6222	Braun	braun	820	31164279	95.3692	5.5402	residual	
6223	Chamberlain	chamberlain	820	31165099	95.3717	5.5404	foreign_word	
6224	Donnell	donnell	820	31165919	95.3742	5.5405	residual	
6225	bom	bom	820	31166739	95.3767	5.5407	foreign_word	
6226	ku	ku	820	31167559	95.3792	5.5408	residual	
6227	mangialo	mangialo	820	31168379	95.3817	5.5410	tokeniser_fixable	
6228	testimoniera	testimoniera	820	31169199	95.3843	5.5411	residual	
6229	Amazon	amazon	819	31170018	95.3868	5.5413	foreign_word	
6230	Gently	gently	819	31170837	95.3893	5.5414	foreign_word	
6231	Jacoby	jacoby	819	31171656	95.3918	5.5416	foreign_word	
6232	MiaWallace	miawallace	819	31172475	95.3943	5.5417	residual	
6233	Saito	saito	819	31173294	95.3968	5.5419	residual	
6234	autocommiserazione	autocommiserazione	819	31174113	95.3993	5.5420	residual	self-pity
6235	cifrario	cifrario	819	31174932	95.4018	5.5421	residual	codebook
6236	spintarella	spintarella	819	31175751	95.4043	5.5423	residual	a recommendation, especially one made secretly
6237	unicorni	unicorni	819	31176570	95.4068	5.5424	residual	
6238	Asperger	aspergere	818	31177388	95.4093	5.5426	foreign_word	dampen
6239	Carr	carr	818	31178206	95.4118	5.5427	foreign_word	
6240	Criminal	criminal	818	31179024	95.4143	5.5429	foreign_word	
6241	Heroes	heroes	818	31179842	95.4168	5.5430	residual	
6242	Lenore	lenore	818	31180660	95.4193	5.5432	proper_noun	
6243	Sampson	sampson	818	31181478	95.4218	5.5433	proper_noun	
6244	attaccarmi	attaccarmi	818	31182296	95.4243	5.5435	tokeniser_fixable	
6245	curarmi	curarmi	818	31183114	95.4268	5.5436	tokeniser_fixable	
6246	gonorrea	gonorrea	818	31183932	95.4293	5.5437	residual	gonorrhea
6247	ritrovarlo	ritrovarlo	818	31184750	95.4318	5.5439	tokeniser_fixable	
6248	Dwyer	dwyer	817	31185567	95.4343	5.5440	residual	
6249	Frobisher	frobisher	817	31186384	95.4368	5.5442	residual	
6250	dichiararsi	dichiararsi	817	31187201	95.4393	5.5443	tokeniser_fixable	to declare oneself, call oneself, avow oneself, to plead, to commit oneself
6251	frozen	frozen	817	31188018	95.4418	5.5445	foreign_word	
6252	irrintracciabile	irrintracciabile	817	31188835	95.4443	5.5446	residual	untraceable
6253	lasciamoli	lasciamoli	817	31189652	95.4468	5.5448	residual	
6254	matter	matter	817	31190469	95.4493	5.5449	foreign_word	
6255	Guillermo	guillermo	816	31191285	95.4518	5.5451	proper_noun	Guillermo
6256	Jessup	jessup	816	31192101	95.4543	5.5452	residual	
6257	Oops	oops	816	31192917	95.4568	5.5453	residual	
6258	Tywin	tywin	816	31193733	95.4593	5.5455	residual	
6259	frocetto	frocetto	816	31194549	95.4618	5.5456	residual	
6260	parlamene	parlamene	816	31195365	95.4643	5.5458	tokeniser_fixable	
6261	rangers	rangers	816	31196181	95.4668	5.5459	residual	
6262	Dix	dix	815	31196996	95.4693	5.5461	numerals_acronyms	
6263	Kato	kato	815	31197811	95.4718	5.5462	residual	
6264	Loomis	loomis	815	31198626	95.4743	5.5464	residual	
6265	Lower	lower	815	31199441	95.4768	5.5465	foreign_word	
6266	Portogallo	portogallo	815	31200256	95.4793	5.5466	proper_noun	Portugal
6267	Voyager	voyager	815	31201071	95.4818	5.5468	foreign_word	
6268	adescamento	adescamento	815	31201886	95.4843	5.5469	residual	enticement, soliciting, luring, priming
6269	midnight	midnight	815	31202701	95.4868	5.5471	foreign_word	
6270	riavro	riavro	815	31203516	95.4893	5.5472	residual	
6271	scegliera	scegliera	815	31204331	95.4918	5.5474	residual	
6272	Antartide	antartide	814	31205145	95.4943	5.5475	proper_noun	Antarctica
6273	Conroy	conroy	814	31205959	95.4967	5.5477	proper_noun	
6274	Lazzaro	lazzaro	814	31206773	95.4992	5.5478	residual	synonym of lebbroso: a leper, a supporter of the Bourbon monarchy in the south of Italy during the Risorgimento, Lazarus
6275	Letha	letha	814	31207587	95.5017	5.5479	residual	
6276	Scooby	scooby	814	31208401	95.5042	5.5481	residual	
6277	Shaolin	shaolin	814	31209215	95.5067	5.5482	residual	
6278	Stevenson	stevenson	814	31210029	95.5092	5.5484	residual	
6279	brucera	brucera	814	31210843	95.5117	5.5485	residual	
6280	godiamoci	godiamoci	814	31211657	95.5142	5.5487	residual	
6281	Doggett	doggett	813	31212470	95.5167	5.5488	residual	
6282	Tullio	tullio	813	31213283	95.5192	5.5490	proper_noun	Tullius, Tully, Cicero
6283	saperla	saperla	813	31214096	95.5216	5.5491	tokeniser_fixable	
6284	Knowles	knowles	812	31214908	95.5241	5.5492	residual	
6285	Westminster	westminster	812	31215720	95.5266	5.5494	residual	
6286	dargliene	dargliene	812	31216532	95.5291	5.5495	tokeniser_fixable	
6287	telepatia	telepatia	812	31217344	95.5316	5.5497	residual	telepathy
6288	tenermelo	tenermelo	812	31218156	95.5341	5.5498	tokeniser_fixable	
6289	Agnese	agnese	811	31218967	95.5366	5.5500	proper_noun	Agnese
6290	Bligh	bligh	811	31219778	95.5390	5.5501	residual	
6291	Epstein	epstein	811	31220589	95.5415	5.5503	residual	
6292	MURTAUGH	murtaugh	811	31221400	95.5440	5.5504	residual	
6293	Maddalena	maddalena	811	31222211	95.5465	5.5505	proper_noun	a female given name, equivalent to English Magdalene or Madeleine, madeleine, a female repentant sinner
6294	Mak	mak	811	31223022	95.5490	5.5507	residual	
6295	Renault	renault	811	31223833	95.5514	5.5508	proper_noun	
6296	Sioux	sioux	811	31224644	95.5539	5.5510	proper_noun	
6297	francymt	francymt	811	31225455	95.5564	5.5511	residual	
6298	rhe	rhe	811	31226266	95.5589	5.5513	foreign_word	
6299	sporcarsi	sporcarsi	811	31227077	95.5614	5.5514	tokeniser_fixable	get
6300	tintinnio	tintinnio	811	31227888	95.5639	5.5516	residual	tinkle
6301	Hogan	hogan	810	31228698	95.5663	5.5517	proper_noun	Hogan
6302	Marius	marius	810	31229508	95.5688	5.5518	proper_noun	
6303	Zayday	zayday	810	31230318	95.5713	5.5520	residual	
6304	capirne	capirne	810	31231128	95.5738	5.5521	tokeniser_fixable	
6305	interessarsi	interessarsi	810	31231938	95.5762	5.5523	tokeniser_fixable	to be interested in, take an interest in, to take care of, see to, go into, take up, to care about, mind, look after
6306	migliorera	migliorera	810	31232748	95.5787	5.5524	residual	
6307	permettertelo	permettertelo	810	31233558	95.5812	5.5526	tokeniser_fixable	
6308	Akira	akira	809	31234367	95.5837	5.5527	residual	
6309	Capitol	capitol	809	31235176	95.5862	5.5529	foreign_word	
6310	Chrissy	chrissy	809	31235985	95.5886	5.5530	proper_noun	
6311	Eisenhower	eisenhower	809	31236794	95.5911	5.5531	residual	
6312	Marko	marko	809	31237603	95.5936	5.5533	proper_noun	
6313	Tuco	tuco	809	31238412	95.5961	5.5534	residual	
6314	cospiratori	cospiratore	809	31239221	95.5985	5.5536	residual	conspirator
6315	dicendole	dicendole	809	31240030	95.6010	5.5537	residual	
6316	emorroidi	emorroidi	809	31240839	95.6035	5.5539	residual	hemorrhoids, haemorrhoids, piles
6317	spingerla	spingerla	809	31241648	95.6060	5.5540	tokeniser_fixable	
6318	suonera	suonera	809	31242457	95.6084	5.5541	residual	
6319	Dooley	dooley	808	31243265	95.6109	5.5543	foreign_word	
6320	Gohan	gohan	808	31244073	95.6134	5.5544	residual	
6321	Kakashi	kakashi	808	31244881	95.6159	5.5546	residual	
6322	Maguire	maguire	808	31245689	95.6183	5.5547	residual	Maguire
6323	McCain	mccain	808	31246497	95.6208	5.5549	residual	McCain
6324	Tancredi	tancredi	808	31247305	95.6233	5.5550	residual	Tancred, a male given name
6325	giocattolino	giocattolino	808	31248113	95.6257	5.5552	residual	
6326	giugulare	giugulare	808	31248921	95.6282	5.5553	residual	jugular
6327	goditelo	goditelo	808	31249729	95.6307	5.5554	residual	
6328	lentiggini	lentiggini	808	31250537	95.6332	5.5556	residual	
